Date;Y;X1;X2;X3;X4;X5;X6
2018-08-18 12:20:00+00:00;1716.156038;30.811097;47.462644;77.4390125;1755.133967;44.625658;0.271338795
2018-08-18 12:30:00+00:00;1725.391365;30.6647857;47.404969;77.4414947;1761.76991;44.4969966;-0.335233014
2018-08-18 12:40:00+00:00;1716.459015;30.5771377;47.3212404;77.4270956;1755.63014;44.2748211;-0.034758636
2018-08-18 12:50:00+00:00;1726.978405;30.448852;47.4723519;77.4075751;1758.09956;44.132883;2.405301789
2018-08-18 13:00:00+00:00;1710.86778;29.9699142;47.4318642;77.4111451;1759.86708;43.8883343;0.496329529
2018-08-18 13:10:00+00:00;1706.421215;29.8318055;47.4159278;77.4061822;1757.8055;43.5932344;-0.283724573
2018-08-18 13:20:00+00:00;1726.908235;29.7114684;47.4415747;77.3716952;1756.52293;43.3187496;-1.8997378
2018-08-18 13:30:00+00:00;1716.59587;29.6380322;47.381142;77.310896;1756.33469;43.031172;-0.550752812
2018-08-18 13:40:00+00:00;1724.55103;29.5516645;47.4651823;77.290479;1754.3214;42.841241;-1.129678881
2018-08-18 13:50:00+00:00;1727.6564;29.4391417;47.5219531;77.2305407;1751.61365;42.68753882;0.171161305
2018-08-18 14:00:00+00:00;1714.303015;29.3643254;47.5475499;77.1614684;1749.35438;42.54166667;0.723982236
2018-08-18 14:10:00+00:00;1717.900055;29.279858;47.5153771;77.0997075;1759.89883;42.4125;-0.404140466
2018-08-18 14:20:00+00:00;1715.24647;29.1937023;47.543018;77.0815249;1761.62581;42.3125;1.389893687
2018-08-18 14:40:00+00:00;1720.265515;28.7837739;47.41345578;76.99417867;1760.42872;42.02782;-0.280310091
2018-08-18 14:50:00+00:00;1713.24045;28.7160535;37.8789872;61.556796;1753.485225;33.525;-1.233058605
2018-08-18 15:30:00+00:00;1720.807361;27.86751789;47.130741;76.97454575;1752.1285;41.03126425;-2.292249247
2018-08-18 15:40:00+00:00;1723.40368;27.7537859;47.0665225;76.9024647;1754.98306;40.8039103;0.918823
2018-08-18 15:50:00+00:00;1727.024685;27.6851012;47.0184772;76.9116762;1757.4613;40.5934941;1.170939195
